249,Maruti Ciaz 1.3 Alpha,2016,34000,4,0,1,28.09,1248,88.5,5,18577.236423788745,10325.9
250,Skoda Rapid Leisure 1.6 TDI MT,2012,55000,4,0,1,20.5,1598,103.6,5,9497.388874863238,4277.0
251,Hyundai Accent CRDi,2006,160538,4,0,1,13.1,1493,82.0,5,6379.057393414074,2199.6
252,Volkswagen Polo GT 1.5 TDI,2014,60000,4,0,2,19.91,1498,103.6,5,9864.251402092554,4521.400000000001
253,Honda Jazz 1.2 VX i VTEC,2017,49575,3,0,1,18.7,1199,88.7,5,16229.316249521142,8761.74
254,Hyundai i10 Era,2010,83000,3,0,1,19.81,1086,68.05,5,6287.341761606745,2138.5
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2018,51346,4,1,1,16.38,1995,183.0,5,43413.82951721327,26871.78
256,Toyota Innova Crysta 2.4 ZX MT,2017,43000,4,0,1,13.68,2393,147.8,7,31185.44,22790.3
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,2011,35000,3,0,3,19.7,796,35.0,5,6470.773025221403,2260.7000000000003
258,Maruti Swift VXI BSIV,2017,27872,3,0,2,20.4,1197,81.8,5,13991.454833422331,7270.900000000001
259,Hyundai Grand i10 Magna,2014,16514,3,0,1,18.9,1197,82.0,5,9955.96703389988,4582.5
260,Maruti Swift VDI,2012,120000,4,0,1,22.9,1248,74.0,5,9955.96703389988,4582.5
261,Hyundai Verna CRDi 1.6 SX,2008,143275,4,0,1,22.0,1582,126.2,5,17193.54,3177.2000000000003
263,Hyundai i20 1.2 Sportz,2010,52000,3,0,1,17.0,1197,80.0,5,8213.370029560641,3421.6
264,Mercedes-Benz GLE 350d,2017,29819,4,1,1,11.57,2987,254.79,5,116248.86,74896.38
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,2014,57000,4,0,2,15.8,2148,170.0,5,36094.92209898847,21996.0
266,Maruti Ritz ZDi,2014,88500,4,0,1,23.2,1248,73.94,5,11056.554615587822,5315.7
267,Hyundai Creta 1.6 CRDi SX,2016,28000,4,0,1,19.67,1582,126.2,5,28299.093395365555,16802.5
268,Maruti A-Star Vxi,2010,67000,3,0,1,19.0,998,66.1,5,6745.919920643388,2444.0
269,Renault Duster 110PS Diesel RXZ Option,2016,26000,4,0,1,19.64,1461,108.45,5,21420.421009815927,12220.0
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),2010,120000,4,0,1,17.8,1248,76.0,5,6103.9104979920885,2016.3
271,BMW X3 xDrive30d M Sport,2017,51982,4,1,1,16.55,2993,258.0,5,87033.78400477866,55930.94
272,Hyundai i10 Sportz,2010,36000,3,0,2,20.36,1197,78.9,5,9038.810715826598,3971.5
273,Toyota Innova 2.5 G4 Diesel 7-seater,2016,47000,4,0,1,12.8,2494,102.0,7,26556.496391026318,15641.6
274,Maruti Zen VXI BSII,2002,60000,3,0,3,17.3,993,60.0,5,4086.166598230865,672.1
275,Maruti Swift VDI,2018,31025,4,0,1,28.4,1248,74.0,5,16192.629996798212,8737.300000000001
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2013,105000,4,0,2,12.05,2179,120.0,8,15917.483101376225,8554.0
277,Tata Zest Quadrajet 1.3 75PS XE,2017,121900,4,0,1,22.95,1248,74.0,5,10191.48,4582.5
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,2017,22695,3,0,1,18.88,999,123.24,5,18668.952055596077,10387.0
279,Maruti Swift Dzire ZDI,2012,73000,4,0,1,23.4,1248,74.0,5,11056.554615587822,5315.7
280,Maruti Alto 800 LXI,2016,32227,3,0,1,22.74,796,47.3,5,9057.153842188061,3983.72
281,Honda City 1.5 S MT,2011,55000,3,0,1,17.0,1497,118.0,5,10799.750846527302,5144.62
282,Audi Q7 3.0 TDI Quattro Technology,2018,11287,4,1,1,12.07,2967,241.4,7,132139.53172762273,85979.92
283,Skoda Laura 1.9 TDI AT Ambiente,2009,48000,4,1,2,17.0,1896,105.0,5,8488.516924982627,3604.9
284,Hyundai Verna 1.6 SX VTVT (O),2012,54308,3,0,1,17.1,1591,121.3,5,10928.152731057562,5230.16
285,Honda City 1.5 V AT,2009,78442,3,1,1,16.8,1497,118.0,5,9625.790759393498,4362.54
286,Hyundai i20 Magna Optional 1.4 CRDi,2013,46000,4,0,1,21.9,1396,88.8,5,8782.006946766078,3800.42
287,Hyundai i20 Sportz AT 1.4,2014,45051,3,1,1,15.0,1396,98.6,5,14009.797959783795,7283.12
288,Volkswagen Vento Diesel Highline,2011,69000,4,0,1,20.54,1598,103.6,5,11698.564038239121,5743.400000000001
289,Honda City i VTEC VX,2014,49000,3,0,1,17.4,1497,117.3,5,15734.05183776157,8431.800000000001
290,Tata Zest Quadrajet 1.3 75PS XE,2018,45000,4,0,1,22.95,1248,74.0,5,10191.48,6415.5
291,BMW 5 Series 2003-2012 520d,2015,64000,4,1,1,18.48,1995,177.0,5,54438.04846045414,34216.0
292,Maruti Wagon R LXI Minor,2009,60000,3,0,1,18.9,1061,67.0,5,5553.6167071481195,1649.7
293,Honda Jazz VX,2015,62178,3,0,1,18.2,1199,88.7,5,10814.699999999999,5926.7
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2012,58006,4,0,1,15.0,1896,105.0,5,15367.189310532256,8187.400000000001
295,Hyundai i10 Magna 1.2,2010,74000,3,0,1,20.36,1197,78.9,5,8763.663820404612,3788.2000000000003
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,77771,4,1,1,19.27,2143,170.0,5,37268.882186122275,22778.08
297,Hyundai i10 Magna 1.2 iTech SE,2012,45275,3,0,1,20.36,1197,78.9,5,8213.370029560641,3421.6
298,Toyota Innova Crysta 2.4 ZX MT,2016,48000,4,0,1,13.68,2393,147.8,7,31038.8,24745.5
299,Audi A6 2011-2015 2.0 TDI Technology,2015,31652,4,1,1,17.68,1968,174.33,5,52200.18704435533,32725.16
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,2010,109000,4,0,2,12.99,2494,100.6,7,18228.7170229209,10093.72
301,Volkswagen Polo Petrol Trendline 1.2L,2015,31978,3,0,1,16.47,1198,73.9,5,10212.7708029604,4753.58
302,Maruti Alto K10 LXI,2011,70000,3,0,1,20.92,998,67.1,5,6929.351184258045,2566.2000000000003
303,Honda City i-VTEC CVT ZX,2017,15000,3,1,1,18.0,1497,117.3,5,20370.74,15507.18
304,Tata Indigo LX,2013,59138,4,0,1,17.0,1405,70.0,5,7809.821249608397,3152.76
305,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,61726,4,1,1,17.68,1968,174.33,5,41175.96810111446,25380.94
306,Mercedes-Benz GLA Class 200 CDI SPORT,2015,48000,4,1,1,17.9,2143,136.0,5,40240.46865667971,24757.72
309,Maruti Celerio VXI AT,2014,77815,3,1,1,23.1,998,67.04,5,10873.123351973165,5193.5
310,Mercedes-Benz GLE 250d,2017,29000,4,1,1,17.9,2143,201.15,5,97063.46,69654.0
311,Land Rover Range Rover HSE Dynamic,2017,44000,4,1,1,12.7,2179,187.7,5,83787.05063879924,53768.0
312,Volkswagen Vento Diesel Trendline,2011,108626,4,0,1,20.54,1598,103.6,5,9772.535770285223,4460.3
313,Maruti Omni 8 Seater BSIV,2012,71791,3,0,1,14.0,796,35.0,5,6837.635552450716,2505.1
314,Honda Brio 1.2 VX MT,2012,91931,3,0,1,18.5,1198,86.8,5,8089.64,3824.8599999999997
315,Tata Sumo Delux,2000,158000,4,0,2,14.07,2956,83.1,7,5828.763602570104,1833.0
316,Tata Indica Vista Aura 1.3 Quadrajet,2012,91183,4,0,1,18.0,1248,75.0,5,8305.085661367972,3482.7000000000003
317,Maruti Wagon R LXI BS IV,2012,65000,3,0,1,18.9,998,67.1,5,7938.223134138656,3238.2999999999997
318,Mahindra XUV500 W8 4WD,2015,88428,4,0,1,16.0,2179,140.0,7,22521.008591503865,12953.199999999999
319,Tata Indigo LS Dicor,2008,138000,4,0,2,17.1,1396,70.0,5,5370.185443533463,1527.5
320,Maruti Ertiga Paseo VXI,2018,18000,3,0,1,16.02,1373,93.7,7,18210.373896559435,10081.5
321,Honda Accord 2.4 A/T,2011,60000,3,1,1,11.7,2354,177.6,5,11239.985879202479,5437.900000000001
322,Maruti Swift Dzire VDi,2012,48000,4,0,1,19.3,1248,73.9,5,9864.251402092554,4521.400000000001
323,Ford Fiesta EXi 1.4 TDCi Ltd,2009,160000,4,0,1,17.8,1399,68.0,5,8213.370029560641,3421.6
324,Honda City ZX GXi,2008,40000,3,0,1,17.7,1497,78.0,5,6379.057393414074,2199.6
325,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,51495,4,1,1,17.68,1968,174.33,5,43340.45701176741,26822.899999999998
326,BMW 6 Series 640d Gran Coupe,2011,30000,4,1,1,9.52,2993,313.0,4,92958.61381953207,59878.0
327,Audi Q7 45 TDI Quattro Technology,2017,97430,4,1,1,14.75,2967,245.0,7,127088.0,76582.74
328,Maruti Zen Estilo LXI Green (CNG),2008,42496,1,0,1,36.82,998,67.1,5,5645.332338955447,1710.8
329,Hyundai i20 1.4 CRDi Asta,2012,83000,4,0,1,23.0,1396,90.0,5,13166.014147156375,6721.0
330,Hyundai i10 Sportz AT,2009,37000,3,1,3,16.95,1197,78.9,5,8488.516924982627,3604.9
331,Honda Jazz 1.2 V CVT i VTEC,2016,28503,3,1,1,19.0,1199,88.7,5,15660.679332315705,8382.92
332,Maruti Swift VDI BSIV,2015,76496,4,0,1,25.2,1248,74.0,5,14358.317360651643,7515.3
333,Hyundai i20 Asta 1.2,2011,79152,3,0,2,18.5,1197,82.85,5,9130.526347633924,4032.6
334,Volkswagen Polo Petrol Comfortline 1.2L,2011,32000,3,0,1,16.47,1198,73.9,5,7754.791870524,3116.1
335,Maruti Alto LXi,2009,35000,3,0,1,19.7,796,46.3,5,5828.763602570104,1833.0
336,Toyota Corolla H4,2004,105000,3,1,2,11.3,1794,125.0,5,7663.0762387166715,3055.0
337,Maruti Alto LXi,2006,56000,3,0,2,19.7,796,46.3,5,5645.332338955447,1710.8
338,Tata Manza ELAN Quadrajet BS IV,2012,73000,4,0,1,21.12,1248,88.8,5,9313.957611248583,4154.8
339,Maruti Alto LXi,2012,38000,3,0,1,19.7,796,46.3,5,7204.49807968003,2749.5
340,Skoda Octavia Ambition Plus 2.0 TDI AT,2013,775000,4,1,1,19.3,1968,141.0,5,16834.639419449508,9165.0
341,Toyota Corolla H4,2008,80000,3,1,1,11.3,1794,125.0,5,8213.370029560641,3421.6
342,Hyundai i20 Asta Option 1.2,2016,24973,3,0,1,18.6,1197,81.83,5,17128.12944123296,9360.52
343,Maruti Vitara Brezza LDi,2016,45000,4,0,1,24.3,1248,88.5,5,11144.64,8737.300000000001
344,Honda City 1.5 V MT,2010,87430,3,0,1,17.0,1497,118.0,5,9497.388874863238,4277.0
345,Tata Indica Vista Aqua 1.3 Quadrajet,2014,133944,4,0,2,18.0,1248,75.0,5,9497.388874863238,4277.0
346,Honda Amaze S i-Dtech,2013,57000,4,0,1,25.8,1498,98.6,5,9405.673243055911,4215.900000000001
347,Hyundai EON D Lite Plus,2016,27904,3,0,1,21.1,814,55.2,5,9589.104506670566,4338.099999999999
348,BMW 3 Series Luxury Line,2015,30717,4,1,2,21.76,1995,190.0,5,71694.74,31759.78
349,Hyundai Verna 1.6 SX,2012,80000,4,0,1,22.32,1582,126.32,5,12707.435988119732,6415.5
350,Tata Manza Club Class Quadrajet90 LS,2013,47304,4,0,1,21.02,1248,88.8,5,8396.801293175298,3543.7999999999997
351,Skoda Octavia RS,2005,100000,3,1,1,14.45,1984,227.0,5,34668.14,2505.1
352,Maruti Alto K10 VXI,2017,30000,3,0,1,24.07,998,67.1,5,5474.56,4582.5
353,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,68000,4,0,1,22.7,1498,89.84,5,15458.904942339583,8248.5
354,Chevrolet Spark 1.0 LS,2011,21000,3,0,2,18.0,995,62.0,5,4819.891652689492,1160.8999999999999
355,Jaguar XF 2.0 Diesel Portfolio,2017,21000,4,1,1,19.33,1999,177.0,5,88766.08,63544.0
356,Honda CR-V RVi MT,2007,119000,3,0,3,13.1,1997,141.1,5,10249.457055683331,4778.02
357,Skoda Superb L&K 1.8 TSI AT,2019,13747,3,1,1,14.67,1798,177.46,5,44175.299999999996,33360.6
358,Hyundai i10 Magna 1.2,2009,620000,3,0,1,20.36,1197,78.9,5,8029.938765945985,3299.4
359,Maruti Swift LDI,2013,70000,4,0,1,22.9,1248,74.0,5,9497.388874863238,4277.0
360,Maruti Swift Dzire VXi AT,2016,18000,3,1,1,18.5,1197,83.14,5,14450.032992458971,7576.400000000001
361,Nissan Micra Diesel XV,2011,83000,4,0,1,23.08,1461,63.1,5,8121.654397753314,3360.5
362,Maruti Swift Dzire Tour LDI,2015,130000,4,0,1,23.4,1248,74.0,5,9038.810715826598,3971.5
363,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,63400,4,0,1,17.8,1399,67.0,5,9038.810715826598,3971.5
364,Maruti Zen LX,2003,65000,3,0,1,17.3,993,60.0,5,4269.597861845522,794.3000000000001
365,Mini Clubman Cooper S,2017,8350,3,0,1,13.8,1998,192.0,5,54488.98,42770.0
366,Toyota Etios GD,2014,45000,4,0,1,23.59,1364,67.05,5,9038.810715826598,3971.5
367,Maruti Alto 800 2016-2019 LXI,2018,26200,3,0,1,24.7,796,47.3,5,8396.801293175298,3543.7999999999997
368,Maruti Alto VXi,2011,11000,3,0,3,18.9,796,47.0,5,8396.801293175298,3543.7999999999997
369,BMW X5 3.0d,2009,90000,4,1,2,11.0,2993,235.0,5,35636.343939951825,21690.5
370,Nissan Teana XV,2015,74000,3,1,2,11.07,2496,179.5,5,18210.373896559435,10081.5
371,Hyundai Grand i10 AT Asta,2015,37081,3,1,1,18.9,1197,82.0,5,13661.278558915947,7050.94
372,Maruti Vitara Brezza ZDi Plus,2017,39000,4,0,1,24.3,1248,88.5,5,14664.0,11596.78
373,Audi Q7 3.0 TDI Quattro Premium Plus,2008,99000,4,1,3,12.07,2967,241.4,7,26831.643286448303,15824.9
374,Mercedes-Benz GLA Class 200 CDI,2015,38000,4,1,1,17.9,2143,136.0,5,39763.5473712816,24440.0
375,Maruti 800 AC,2007,72000,3,0,3,16.1,796,37.0,4,4911.60728449682,1222.0
376,Renault Duster 85PS Diesel RxL,2015,93000,4,0,2,20.45,1461,83.8,5,16100.91436499088,8676.199999999999
377,Toyota Corolla Altis D-4D GL,2017,5900,4,0,1,21.43,1364,87.2,5,33343.45314476862,20163.0
378,Mercedes-Benz New C-Class 220,2014,25000,4,0,1,15.8,2148,170.0,5,50769.42318816101,31772.0
379,Maruti Ritz VDi,2010,68000,4,0,2,21.1,1248,73.9,5,8947.095084019269,3910.4
380,Honda BRV i-VTEC V CVT,2017,35676,3,1,1,16.0,1497,117.3,7,17902.3,11584.560000000001
381,Hyundai Xcent 1.1 CRDi Base,2015,74310,4,0,1,24.4,1120,71.0,5,10414.545192936523,4888.0
382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2014,59364,4,1,1,14.21,2143,203.0,5,51686.579506234295,32383.0
383,Mercedes-Benz B Class B180,2014,41380,3,1,2,14.8,1595,120.7,5,24667.15437579535,14382.939999999999
384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,2017,33900,4,1,1,15.0,2143,204.0,5,70946.86218577324,45214.0
385,Honda City i VTEC VX Option,2016,28000,3,0,1,17.8,1497,117.3,5,19127.530214632716,10692.5
387,Honda City 1.5 S MT,2011,93982,3,0,1,17.0,1497,118.0,5,9955.96703389988,4582.5
388,Hyundai Verna Transform VTVT,2010,95000,3,0,1,16.2,1599,103.2,5,7663.0762387166715,3055.0
389,Jaguar XE Portfolio,2017,9000,3,1,1,13.5,1999,246.74,5,65645.84,42159.0
390,Honda Amaze S i-Vtech,2015,52516,3,0,1,18.0,1198,86.7,5,11606.848406431793,5682.3
391,Mini Cooper Convertible 1.6,2015,20000,3,1,1,18.86,1598,122.0,4,61775.29900504041,39104.0
392,Mercedes-Benz S Class 2005 2013 S 350 CDI,2017,56451,4,1,1,13.5,2987,282.0,5,118290.47132471617,76753.82
393,Hyundai EON Magna Plus,2014,37000,3,0,1,21.1,814,55.2,5,9038.810715826598,3971.5
394,Maruti Wagon R VXI BS IV,2014,17400,3,0,1,20.51,998,67.04,5,8763.663820404612,3788.2000000000003
395,Maruti Ritz LDi,2011,90207,4,0,1,21.1,1248,73.9,5,10249.457055683331,4778.02
396,BMW 3 Series 320d Sedan,2011,89616,4,1,1,16.07,1995,181.0,5,23254.733645962497,13442.0
397,Tata Xenon XT EX 4X2,2014,85000,4,0,1,13.49,2179,138.03,5,9497.388874863238,4277.0
398,Audi A3 35 TDI Attraction,2014,79271,4,1,1,20.38,1968,143.0,5,33343.45314476862,20163.0
399,Land Rover Range Rover 2.2L Dynamic,2012,56000,4,1,1,12.7,2179,187.7,5,58106.67373274728,36660.0
400,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2010,85001,4,1,2,12.0,2987,224.0,7,54438.04846045414,34216.0
401,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,2018,12000,4,1,1,13.5,2477,175.56,7,41438.02,34216.0
402,Maruti Alto LX,2010,125000,3,0,1,19.7,796,46.3,5,4764.862273605095,1124.24
403,Maruti Wagon R LXI BSIII,2013,53000,3,0,1,14.0,1061,64.0,5,8121.654397753314,3360.5
404,Land Rover Range Rover 2.2L Prestige,2017,34990,4,1,1,12.7,2179,187.7,5,101818.34385211999,65780.26
405,Hyundai Verna 1.6 SX VTVT,2011,49768,3,0,2,17.01,1591,121.3,5,12157.142197275763,6048.900000000001
406,BMW 5 Series 525d Sedan,2013,56000,4,1,1,16.73,2993,218.0,5,64526.767959260265,40937.0
407,Jaguar XF Diesel,2013,75000,4,1,1,14.74,2993,270.9,5,54346.33282864682,34154.9
408,Skoda Superb Elegance 1.8 TSI AT,2010,57000,3,1,1,13.7,1798,157.75,5,16376.061260412867,8859.5
409,Audi Q3 35 TDI Quattro Premium,2017,37542,4,1,1,15.73,1968,174.33,5,50237.47252367851,31417.620000000003
410,Land Rover Range Rover 2.2L Pure,2014,95649,4,1,1,12.7,2179,187.7,5,57501.350562818916,36256.740000000005
411,Mercedes-Benz New C-Class 220 CDI AT,2013,35299,4,1,1,14.84,2143,170.0,5,37929.23473513503,23218.0
412,Mahindra Scorpio S10 4WD,2017,28464,4,0,1,15.4,2179,120.0,7,27015.07455006296,15947.1
413,BMW 3 Series Luxury Line,2015,41000,4,1,1,21.76,1995,190.0,5,74395.36,31161.0
414,Honda BR-V i-VTEC S MT,2017,9000,3,0,1,15.4,1497,117.3,7,15287.22,10387.0
415,Volvo S80 2006-2013 D5,2010,92098,4,1,2,16.0,2400,215.0,5,16376.061260412867,8859.5
416,Hyundai Accent GLE,2005,5834,3,0,1,13.2,1495,94.0,5,4544.744757267506,977.6
417,Hyundai i20 Active SX Petrol,2017,40250,3,0,1,17.19,1197,81.86,5,11902.28,8431.800000000001
418,Mercedes-Benz GLC 43 AMG Coupe,2018,22397,3,1,1,11.5,2996,367.0,5,116554.36,86749.78
419,Hyundai EON Magna Plus,2015,20800,3,0,2,21.1,814,55.2,5,7204.49807968003,2749.5
420,Hyundai Grand i10 SportZ Edition,2018,40322,3,0,1,18.9,1197,81.86,5,13166.014147156375,6721.0
421,Honda City 1.5 EXI S,2013,52576,3,0,1,13.0,1493,100.0,5,11056.554615587822,5315.7
422,Volkswagen Polo Petrol Trendline 1.2L,2010,55000,3,0,1,16.47,1198,73.9,5,7204.49807968003,2749.5
423,Audi A6 35 TFSI Matrix,2016,47000,3,1,1,15.26,1798,187.74,5,74040.98000000001,29939.0
425,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,23163,3,0,1,15.29,1591,121.3,5,25144.07566119346,14700.66
426,Mercedes-Benz New C-Class C 200 CGI Avantgarde,2011,50000,3,1,2,11.74,1796,186.0,5,18668.952055596077,10387.0
427,Mini Cooper Convertible S,2014,11900,3,1,1,16.82,1998,189.08,4,54110.16,34827.0
429,Toyota Etios VD,2013,37000,4,0,1,23.59,1364,67.04,5,13624.592306193015,7026.5
430,Honda Brio S MT,2014,30000,3,0,2,19.4,1198,86.8,5,8947.095084019269,3910.4
431,Maruti Baleno Alpha Automatic,2018,12831,3,1,1,21.4,1197,83.1,5,21218.646619839805,12085.58
432,Skoda Laura Ambiente 2.0 TDI CR AT,2012,143017,4,1,1,20.0,1968,138.1,5,15147.071794194668,8040.76
433,Hyundai EON Era Plus,2018,13102,3,0,1,21.1,814,55.2,5,10524.603951105317,4961.32
434,Renault Captur 1.5 Diesel RXL,2019,24950,4,0,1,20.37,1461,108.45,5,27602.05459362986,16338.14
435,BMW 5 Series 2003-2012 GT 530d LE,2011,57832,4,1,1,16.2,2993,258.0,5,50439.24691365463,31552.04
436,Maruti Alto 800 LXI,2016,34267,3,0,1,22.74,796,47.3,5,9937.623907538416,4570.280000000001
437,Volvo V40 D3,2015,33000,4,1,2,16.8,1984,150.0,5,43432.17264357474,26884.0
438,Maruti Wagon R LXI BSII,2007,55100,3,0,1,18.9,998,67.1,5,5737.047970762776,1771.8999999999999
439,Honda City ZX GXi,2008,40000,3,0,1,17.7,1497,78.0,5,6745.919920643388,2444.0
440,Maruti Eeco 5 STR With AC Plus HTR CNG,2017,31841,1,0,1,21.139999999999997,1196,73.0,5,11698.564038239121,5743.400000000001
441,Chevrolet Enjoy 1.4 LS 8,2014,15000,3,0,1,13.7,1399,98.79,8,9955.96703389988,4582.5
442,Mahindra Bolero ZLX,2016,82756,4,0,1,15.96,2523,62.1,7,13784.16,9409.4
444,Hyundai EON D Lite,2014,20600,3,0,1,21.1,814,55.2,5,7846.507502331328,3177.2000000000003
445,Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,29952,3,1,1,13.0,1591,121.3,5,28335.779648088486,16826.94
446,Volkswagen Vento 1.6 Comfortline,2017,15000,3,0,2,16.09,1598,103.5,5,14028.560000000001,8676.199999999999
447,Honda Civic 2006-2010 1.8 S AT,2008,61938,3,1,2,12.9,1799,130.0,5,7938.223134138656,3238.2999999999997
448,Tata Indica Vista Quadrajet LS,2014,67000,4,0,1,22.3,1248,74.0,5,7663.0762387166715,3055.0
449,Mahindra XUV500 W8 2WD,2013,61672,4,0,1,16.0,2179,140.0,7,16889.66879853391,9201.66
450,Hyundai i20 1.2 Asta Option,2017,26185,3,0,1,18.6,1197,81.83,5,17715.10948479986,9751.560000000001
451,Audi Q5 30 TDI quattro Premium Plus,2014,38000,4,1,2,14.16,1968,174.3,5,74615.48745806637,47658.0
452,Maruti Ritz VXi,2011,67000,3,0,2,18.5,1197,85.8,5,7204.49807968003,2749.5
453,Mitsubishi Cedia Sports,2010,66000,3,0,2,13.17,1999,114.0,5,10139.398297514537,4704.7
454,Toyota Innova 2.5 V Diesel 7-seater,2015,80883,4,0,1,12.8,2494,102.0,7,27840.515236328913,16497.0
455,Maruti Celerio LDi,2016,80219,4,0,1,27.62,793,47.0,5,9497.388874863238,4277.0
456,Maruti S-Cross Delta DDiS 200 SH,2018,12923,4,0,1,25.1,1248,88.5,5,13759.72,10900.24
457,Audi Q3 35 TDI Quattro Premium Plus,2016,86642,4,1,1,15.17,1968,181.0,5,53340.299999999996,24892.14
458,BMW 3 Series Luxury Line,2016,19235,4,1,1,21.76,1995,190.0,5,75849.54,44603.0
459,Audi Q7 4.2 TDI Quattro Technology,2016,51002,4,1,1,11.33,4134,335.2,7,92793.52568227885,59768.02
460,Hyundai i20 2015-2017 Asta 1.2,2016,6800,3,0,1,18.6,1197,81.83,5,16284.345628605539,8798.4
461,Renault Duster 110PS Diesel RxL,2012,82749,4,0,1,19.01,1461,108.45,5,14064.827338868194,7319.780000000001
462,Hyundai Xcent 1.1 CRDi S Celebration Edition,2016,51000,4,0,1,24.4,1120,71.0,5,12707.435988119732,6415.5
463,Ford Ecosport 1.5 DV5 MT Titanium,2014,31465,4,0,1,22.7,1498,89.84,5,15000.326783302942,7943.0
464,Volkswagen Polo Petrol Trendline 1.2L,2013,76476,3,0,1,16.47,1198,73.9,5,11148.27024739515,5376.8
465,Hyundai Grand i10 CRDi Magna,2017,14000,4,0,1,24.0,1120,70.0,5,11515.132774624462,5621.2
466,Tata Manza Aqua Quadrajet BS IV,2013,47000,4,0,1,21.12,1248,88.8,5,8488.516924982627,3604.9
467,Honda City 1.5 V MT,2011,48466,3,0,1,17.0,1497,118.0,5,9057.153842188061,3983.72
468,Hyundai Santro Xing GLS,2008,46000,3,0,2,17.92,1086,62.1,5,7149.468700595633,2712.84
469,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,162663,4,0,1,12.99,2494,100.0,7,22337.577327889212,12831.0
470,Maruti Ciaz 1.3 S,2017,25142,4,0,1,28.09,1248,88.5,5,18228.7170229209,10093.72
471,Toyota Fortuner 4x4 MT TRD Sportivo,2013,69000,4,0,1,12.55,2982,169.0,7,29583.11224066815,17657.899999999998
473,Mercedes-Benz E-Class E 220 d,2018,26405,3,1,1,12.6,1950,191.34,5,106277.34,62847.46
474,Mercedes-Benz New C-Class 220 CDI MT,2014,45000,4,0,1,15.8,2148,170.0,5,45266.4852797213,28106.0
475,Skoda Yeti Ambition 4X2,2012,64284,4,0,1,17.72,1968,108.49,5,13166.014147156375,6721.0
476,Hyundai Grand i10 Sportz,2015,27000,3,0,1,18.9,1197,82.0,5,11331.701511009807,5499.0
477,Ford Figo 2015-2019 1.2P Titanium MT,2018,3678,3,0,1,18.16,1196,86.8,5,15550.620574146913,8309.6
478,Skoda Octavia Ambition 1.4 TSI MT,2013,21000,3,0,1,16.8,1395,138.02,5,19127.530214632716,10692.5
479,Renault Duster 85PS Diesel RxL Option,2015,67000,4,0,2,19.87,1461,83.8,5,15917.483101376225,8554.0
480,Land Rover Range Rover Evoque 2.0 TD4 Pure,2015,24000,4,1,2,15.68,1999,177.0,5,64526.767959260265,40937.0
481,Ford Figo Diesel EXI,2011,75000,4,0,2,20.0,1399,68.0,5,7204.49807968003,2749.5
482,Ford Endeavour Hurricane Limited Edition,2008,179000,4,1,2,12.8,2953,156.0,7,10854.7802256117,5181.280000000001
483,Toyota Fortuner 4x4 MT,2017,47198,4,0,1,12.55,2982,168.5,7,55208.45976763571,34729.240000000005
484,Volkswagen Polo Diesel Comfortline 1.2L,2012,52000,4,0,1,22.07,1199,73.9,5,8121.654397753314,3360.5
485,Maruti Ritz VDi,2011,91000,4,0,1,23.2,1248,73.94,5,8580.232556789955,3666.0
486,Nissan Micra Diesel XV Premium,2013,60000,4,0,1,23.08,1461,63.1,5,9589.104506670566,4338.099999999999
487,Hyundai Verna 1.6 SX,2013,37873,4,0,1,22.32,1582,126.32,5,11881.995301853776,5865.599999999999
488,BMW 5 Series 2003-2012 523i,2011,31000,3,1,1,10.8,2497,150.0,5,27840.515236328913,16497.0
489,Mercedes-Benz GLS 350d 4MATIC,2017,129000,4,1,1,11.0,2987,258.0,7,122200.0,68432.0
490,Honda CR-V 2.4L 4WD AT,2004,78000,3,1,1,12.0,2354,187.4,5,10396.202066575057,4875.780000000001
491,Hyundai Creta 1.6 CRDi AT SX Plus,2016,32000,4,1,1,17.01,1582,126.2,5,31509.140508622047,18941.0
492,Hyundai i10 Era,2010,59000,3,0,2,19.81,1086,68.05,5,7332.899964210289,2835.04
493,Mercedes-Benz A Class A200 CDI Sport,2016,35437,4,1,1,20.0,2143,136.0,5,37158.82342795347,22704.76
494,Maruti Ertiga VXI,2014,98000,3,0,1,16.02,1373,93.7,7,13166.014147156375,6721.0
495,Skoda Octavia Classic 1.9 TDI MT,2006,72000,4,0,2,18.7,1896,66.0,5,8947.095084019269,3910.4
